"Name","total_pc_2024","geometry"
"Moray",21.9612375539417,list(list(c(302264.1005, 302429.1995, 302093.7993, 302264.1005, 862671.801100001, 862501.500399999, 862521.895199999, 862671.801100001)), list(c(320385.8961, 322460.6001, 323108.2005, 323889.3003, 323867.4297, 323849.208, 323844.6002, 323992.3209, 325241.3961, 323882.3997, 326755.9973, 329585.4399, 330000, 330367.3212, 332329.502, 332666.3369, 333267.7, 333920.2245, 334113.0003, 334512.2001, 333674.6999, 334073.8001, 334159.1968, 334391.8999, 334577.6003, 334931.5002, 334480.0998, 338810.3997, 339420.0319, 
340000.0057, 340003.9529, 340007.9, 340215.3665, 340482.6987, 340509.0973, 341781.721, 342104.2515, 342622.9255, 342626.4, 342646.7258, 342879.7002, 343340.0987, 342897.3401, 342908.9486, 344023.2443, 344510.2033, 344984.1483, 345155.8837, 345594.8697, 346200.82, 346372.881, 346710.0748, 346714.7, 346944.6141, 347278.7364, 347348.796, 347725.3965, 347894.4717, 348284.2003, 349358.8017, 349584.1922, 349644.6377, 349639.2997, 350334.9001, 350961.2998, 351528.9571, 352199.9524, 352320.0415, 352177.431, 
353998.2976, 351662.1008, 352754.2993, 353720.101, 355411.7979, 355262.2985, 357026.7003, 357679.1979, 359043.5, 361185.4019, 358599.2973, 358479.7027, 357661.8009, 357071.8008, 355641.0024, 354529.6011, 354645.403, 352848.7959, 351161.53, 350944.7969, 350199.8969, 348223.498, 347051.0009, 347005.4964, 344996.1997, 345149.5001, 341807.1997, 338888.2997, 339436.1015, 342739.3039, 339628.7969, 338567.5008, 340649.1974, 342704.5015, 340934.5012, 341737.0013, 341561.4969, 342769.0026, 341243.5014, 340754.5033, 
338627.5002, 337169.996, 336540.502, 334245.0028, 333156.0034, 331168.4984, 329831.5041, 327189.0032, 324902.7962, 325025.4992, 323625.999, 322761.999, 320697.9964, 318269.4961, 318051.4967, 318933.0009, 318454.0041, 320043.0005, 319161.4963, 317971.0002, 316600.4979, 314658.4974, 313916.4996, 312287.0035, 310040.9993, 308171.003, 306872.0019, 305991.0006, 305717.0007, 303532.4965, 300318.4975, 299147.5009, 298082.5029, 299894.9982, 302208.0017, 304273.4966, 305671.4962, 307203.99, 308420.5, 310154, 
312296.5, 313580, 312711, 313771.5, 311747.34, 312765.35, 311978, 312727.14, 310075, 310091, 316228, 316002.5, 316802.5, 315250.5, 314022, 311795.605, 309941.5, 306097.9967, 303483.0014, 302976.4991, 300430.2016, 298005.997, 299227.9975, 297934.1, 298822.1013, 296963.2029, 297606.8041, 296612.2024, 297672.2039, 295563.4965, 296177.8031, 294825.3852, 294861.6027, 296638.0006, 296915.0011, 297325.5, 296818.9927, 295918.9988, 294964.0003, 295369.9999, 298472.5001, 298882.0002, 298700.5001, 299282.9875, 
297322.0001, 297762.5002, 299206.9048, 300000.0073, 302013.9001, 302653.0041, 303447.6999, 303002.1002, 303154.5017, 302139.7, 301808.9002, 302142.4001, 302427.3038, 302114.5014, 302760.6021, 302340.4008, 303306.6003, 303187.1006, 304131.896, 305027.3013, 305755.6888, 305443.9004, 303190.4, 306648.5253, 306730.245, 306777.5883, 307655.2002, 308176.2369, 308286.747, 308332.8815, 308401.3, 308713.1779, 308735.8727, 308886.03, 308947.8409, 309657.0371, 309679.8257, 309730.8036, 311066.5, 311320.2003, 
310835.4389, 310804.1034, 310849.9978, 313073.3999, 313408.1419, 315857.0163, 315959.7996, 317077.6236, 317764.5657, 319999.9922, 320385.8961, 871367.5032, 870832.4, 871280.7991, 871268.800100001, 870740.678400001, 870300.6664, 870189.399800001, 870074.4, 869102.001700001, 870658.800000001, 868641.003599999, 867382.5155, 867153.25, 867034.748, 866162.0032, 866087.987600001, 865827.199999999, 865812.4604, 865770.100099999, 865446.2991, 865653.799900001, 865526.0997, 864834.0089, 865374.0999, 865043.703400001, 
865101.199999999, 865627.100199999, 864212.700300001, 864418.0517, 864489.625800001, 864490.1129, 864490.6, 864685.955800001, 864776.0052, 864784.897399999, 865628.373500001, 865765.5732, 865842.910399999, 865843.6, 865862.611500001, 865885.5013, 866226.6993, 866097.021400001, 866107.8793, 866581.884, 866718.303300001, 867622.453400001, 867898.057700001, 867981.542300001, 867899.24, 868129.501399999, 868193.627499999, 868173.32, 868238.2312, 868301.7733, 868315.096899999, 868662.363, 868689.2245, 
868489, 868848.6042, 868715.082599999, 868434.041099999, 867945.1, 867443.9999, 867265.4002, 867532.849300001, 867623.8628, 867542.1011, 864247.574999999, 862483.5962, 858062.6017, 857507.8005, 855165.301000001, 854649.6986, 853302.904100001, 852911.396199999, 849156.401000001, 850081.6962, 849010.6028, 847569.395300001, 846634.902799999, 846979.0043, 845867.602499999, 846224.500299999, 847328.5043, 848219.9991, 846729.3958, 848038.43, 849736.8049, 850116.7961, 849165.998299999, 849483.997300001, 
848317.0013, 846606.7009, 845350.4005, 845583.4038, 840372.5954, 839625.599199999, 839093.2016, 837147.6985, 835438.9976, 834688.102499999, 832334.496300001, 830741.5023, 829403.495300001, 826812.9968, 825700.295299999, 823565.996200001, 821219.4979, 819460.501399999, 821385.000499999, 820990.5034, 822045.501499999, 821268.503900001, 821388.999399999, 819666.002599999, 819031.0043, 815000.098200001, 813059.503699999, 813204.5022, 811767.003599999, 812042.504799999, 810517.5013, 809243.495999999, 
